,County,Jurisdiction,Count_2007,2007_Prgm_1,2007_Prgm_2,2007_Prgm_3,2007_Prgm_4,2007_Prgm_5,2007_Prgm_6,2007_Prgm_7,2007_Prgm_8,2007_Prgm_9,2007_Prgm_10,2007_Prgm_11,2007_Prgm_12,2007_Prgm_13,2007_Prgm_14,2007_Prgm_15,2007_Prgm_16,2007_Prgm_17,2007_Prgm_18,2007_Prgm_19,2007_Prgm_20,2007_Prgm_21,2007_Prgm_22,2007_Prgm_23,2007_Prgm_24,2007_Prgm_25,2007_Prgm_26,2007_Prgm_27,2007_Prgm_28,2007_Prgm_29,2007_Prgm_30,2007_Prgm_31,2007_Prgm_32,2007_Prgm_33,2007_Prgm_34,2007_Prgm_35,2007_Prgm_36,2007_Prgm_37,2007_Prgm_38,2007_Prgm_39,2007_Prgm_40,2007_Prgm_41,2007_Prgm_42,2007_Prgm_43,2007_Prgm_44,2007_Prgm_45,2007_Prgm_46,2007_Prgm_47,2007_Prgm_48,2007_Prgm_49,2007_Prgm_50,2007_Prgm_51,2007_Prgm_52,2007_Prgm_53,2007_Prgm_54,2007_Prgm_55,2007_Prgm_56,2007_Prgm_57,2007_Prgm_58,2007_Prgm_59,2007_Prgm_60,2007_Prgm_61,2007_Prgm_62,Count_2008,2008_Prgm_1,2008_Prgm_2,2008_Prgm_3,2008_Prgm_4,2008_Prgm_5,2008_Prgm_6,2008_Prgm_7,2008_Prgm_8,2008_Prgm_9,2008_Prgm_10,2008_Prgm_11,2008_Prgm_12,2008_Prgm_13,2008_Prgm_14,2008_Prgm_15,2008_Prgm_16,2008_Prgm_17,2008_Prgm_18,2008_Prgm_19,2008_Prgm_20,2008_Prgm_21,2008_Prgm_22,2008_Prgm_23,2008_Prgm_24,2008_Prgm_25,2008_Prgm_26,2008_Prgm_27,2008_Prgm_28,2008_Prgm_29,2008_Prgm_30,2008_Prgm_31,2008_Prgm_32,2008_Prgm_33,2008_Prgm_34,2008_Prgm_35,2008_Prgm_36,2008_Prgm_37,2008_Prgm_38,2008_Prgm_39,2008_Prgm_40,2008_Prgm_41,2008_Prgm_42,2008_Prgm_43,2008_Prgm_44,2008_Prgm_45,2008_Prgm_46,2008_Prgm_47,2008_Prgm_48,2008_Prgm_49,2008_Prgm_50,2008_Prgm_51,2008_Prgm_52,2008_Prgm_53,2008_Prgm_54,2008_Prgm_55,2008_Prgm_56,2008_Prgm_57,2008_Prgm_58,2008_Prgm_59,2008_Prgm_60,2008_Prgm_61,2008_Prgm_62,Count_2009,2009_Prgm_1,2009_Prgm_2,2009_Prgm_3,2009_Prgm_4,2009_Prgm_5,2009_Prgm_6,2009_Prgm_7,2009_Prgm_8,2009_Prgm_9,2009_Prgm_10,2009_Prgm_11,2009_Prgm_12,2009_Prgm_13,2009_Prgm_14,2009_Prgm_15,2009_Prgm_16,2009_Prgm_17,2009_Prgm_18,2009_Prgm_19,2009_Prgm_20,2009_Prgm_21,2009_Prgm_22,2009_Prgm_23,2009_Prgm_24,2009_Prgm_25,2009_Prgm_26,2009_Prgm_27,2009_Prgm_28,2009_Prgm_29,2009_Prgm_30,2009_Prgm_31,2009_Prgm_32,2009_Prgm_33,2009_Prgm_34,2009_Prgm_35,2009_Prgm_36,2009_Prgm_37,2009_Prgm_38,2009_Prgm_39,2009_Prgm_40,2009_Prgm_41,2009_Prgm_42,2009_Prgm_43,2009_Prgm_44,2009_Prgm_45,2009_Prgm_46,2009_Prgm_47,2009_Prgm_48,2009_Prgm_49,2009_Prgm_50,2009_Prgm_51,2009_Prgm_52,2009_Prgm_53,2009_Prgm_54,2009_Prgm_55,2009_Prgm_56,2009_Prgm_57,2009_Prgm_58,2009_Prgm_59,2009_Prgm_60,2009_Prgm_61,2009_Prgm_62,Count_2010,2010_Prgm_1,2010_Prgm_2,2010_Prgm_3,2010_Prgm_4,2010_Prgm_5,2010_Prgm_6,2010_Prgm_7,2010_Prgm_8,2010_Prgm_9,2010_Prgm_10,2010_Prgm_11,2010_Prgm_12,2010_Prgm_13,2010_Prgm_14,2010_Prgm_15,2010_Prgm_16,2010_Prgm_17,2010_Prgm_18,2010_Prgm_19,2010_Prgm_20,2010_Prgm_21,2010_Prgm_22,2010_Prgm_23,2010_Prgm_24,2010_Prgm_25,2010_Prgm_26,2010_Prgm_27,2010_Prgm_28,2010_Prgm_29,2010_Prgm_30,2010_Prgm_31,2010_Prgm_32,2010_Prgm_33,2010_Prgm_34,2010_Prgm_35,2010_Prgm_36,2010_Prgm_37,2010_Prgm_38,2010_Prgm_39,2010_Prgm_40,2010_Prgm_41,2010_Prgm_42,2010_Prgm_43,2010_Prgm_44,2010_Prgm_45,2010_Prgm_46,2010_Prgm_47,2010_Prgm_48,2010_Prgm_49,2010_Prgm_50,2010_Prgm_51,2010_Prgm_52,2010_Prgm_53,2010_Prgm_54,2010_Prgm_55,2010_Prgm_56,2010_Prgm_57,2010_Prgm_58,2010_Prgm_59,2010_Prgm_60,2010_Prgm_61,2010_Prgm_62,Count_2011,2011_Prgm_1,2011_Prgm_2,2011_Prgm_3,2011_Prgm_4,2011_Prgm_5,2011_Prgm_6,2011_Prgm_7,2011_Prgm_8,2011_Prgm_9,2011_Prgm_10,2011_Prgm_11,2011_Prgm_12,2011_Prgm_13,2011_Prgm_14,2011_Prgm_15,2011_Prgm_16,2011_Prgm_17,2011_Prgm_18,2011_Prgm_19,2011_Prgm_20,2011_Prgm_21,2011_Prgm_22,2011_Prgm_23,2011_Prgm_24,2011_Prgm_25,2011_Prgm_26,2011_Prgm_27,2011_Prgm_28,2011_Prgm_29,2011_Prgm_30,2011_Prgm_31,2011_Prgm_32,2011_Prgm_33,2011_Prgm_34,2011_Prgm_35,2011_Prgm_36,2011_Prgm_37,2011_Prgm_38,2011_Prgm_39,2011_Prgm_40,2011_Prgm_41,2011_Prgm_42,2011_Prgm_43,2011_Prgm_44,2011_Prgm_45,2011_Prgm_46,2011_Prgm_47,2011_Prgm_48,2011_Prgm_49,2011_Prgm_50,2011_Prgm_51,2011_Prgm_52,2011_Prgm_53,2011_Prgm_54,2011_Prgm_55,2011_Prgm_56,2011_Prgm_57,2011_Prgm_58,2011_Prgm_59,2011_Prgm_60,2011_Prgm_61,2011_Prgm_62,Count_2012,2012_Prgm_1,2012_Prgm_2,2012_Prgm_3,2012_Prgm_4,2012_Prgm_5,2012_Prgm_6,2012_Prgm_7,2012_Prgm_8,2012_Prgm_9,2012_Prgm_10,2012_Prgm_11,2012_Prgm_12,2012_Prgm_13,2012_Prgm_14,2012_Prgm_15,2012_Prgm_16,2012_Prgm_17,2012_Prgm_18,2012_Prgm_19,2012_Prgm_20,2012_Prgm_21,2012_Prgm_22,2012_Prgm_23,2012_Prgm_24,2012_Prgm_25,2012_Prgm_26,2012_Prgm_27,2012_Prgm_28,2012_Prgm_29,2012_Prgm_30,2012_Prgm_31,2012_Prgm_32,2012_Prgm_33,2012_Prgm_34,2012_Prgm_35,2012_Prgm_36,2012_Prgm_37,2012_Prgm_38,2012_Prgm_39,2012_Prgm_40,2012_Prgm_41,2012_Prgm_42,2012_Prgm_43,2012_Prgm_44,2012_Prgm_45,2012_Prgm_46,2012_Prgm_47,2012_Prgm_48,2012_Prgm_49,2012_Prgm_50,2012_Prgm_51,2012_Prgm_52,2012_Prgm_53,2012_Prgm_54,2012_Prgm_55,2012_Prgm_56,2012_Prgm_57,2012_Prgm_58,2012_Prgm_59,2012_Prgm_60,2012_Prgm_61,2012_Prgm_62,Count_2013,2013_Prgm_1,2013_Prgm_2,2013_Prgm_3,2013_Prgm_4,2013_Prgm_5,2013_Prgm_6,2013_Prgm_7,2013_Prgm_8,2013_Prgm_9,2013_Prgm_10,2013_Prgm_11,2013_Prgm_12,2013_Prgm_13,2013_Prgm_14,2013_Prgm_15,2013_Prgm_16,2013_Prgm_17,2013_Prgm_18,2013_Prgm_19,2013_Prgm_20,2013_Prgm_21,2013_Prgm_22,2013_Prgm_23,2013_Prgm_24,2013_Prgm_25,2013_Prgm_26,2013_Prgm_27,2013_Prgm_28,2013_Prgm_29,2013_Prgm_30,2013_Prgm_31,2013_Prgm_32,2013_Prgm_33,2013_Prgm_34,2013_Prgm_35,2013_Prgm_36,2013_Prgm_37,2013_Prgm_38,2013_Prgm_39,2013_Prgm_40,2013_Prgm_41,2013_Prgm_42,2013_Prgm_43,2013_Prgm_44,2013_Prgm_45,2013_Prgm_46,2013_Prgm_47,2013_Prgm_48,2013_Prgm_49,2013_Prgm_50,2013_Prgm_51,2013_Prgm_52,2013_Prgm_53,2013_Prgm_54,2013_Prgm_55,2013_Prgm_56,2013_Prgm_57,2013_Prgm_58,2013_Prgm_59,2013_Prgm_60,2013_Prgm_61,2013_Prgm_62
0,Alameda,Alameda,45.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,45.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,45.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,45.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,45.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,45.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,45.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0
1,Alameda,Alameda-Unincorporated,44.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,44.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,44.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,44.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,44.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,44.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,44.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0
2,Alameda,Albany,42.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,42.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,42.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,44.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,44.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,44.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,45.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
3,Alameda,Berkeley,42.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,42.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,42.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,42.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,42.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,43.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,43.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0
4,Alameda,Dublin,42.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,42.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,42.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,42.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,42.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,42.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,42.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0
